tableIdx,columnIdx,columns_name,columns_name_kr,columns_type,columns_desc,timestamp,standard_yn
1776,8,nexonsn,nexonsn,bigint,nexonsn,2021-02-10 01:50:04.637,N
1776,9,accountno,어카운트 정보,string,어카운트 정보,2021-02-10 01:50:04.637,N
1776,10,nickname,닉네임,string,닉네임,2021-02-10 01:50:04.637,N
1776,11,userlevel,레벨,bigint,레벨,2021-02-10 01:50:04.637,N
1776,12,totaltime,총 플레이시간,bigint,총 플레이시간,2021-02-10 01:50:04.637,N
1776,13,totalmatches,총 매치 수,bigint,총 매치 수,2021-02-10 01:50:04.637,N
1769,10,processorcore,프로세서(CPU) 코어 수,long,프로세서(CPU) 코어 수,2021-01-29 03:49:09.483,N
1769,11,ramsize,램 사이즈,long,램의 사양(단위 Gigabyte),2021-01-29 03:49:09.483,N
1769,12,videoname_array,GPU 정보,string,GPU 제품을 어레이 형태로 표시,2021-01-29 03:49:09.483,N
1769,13,osname,OS 명,string,OS 명칭,2021-01-29 03:49:09.483,N
1769,14,osbit,OS 비트,string,OS 비트 정보,2021-01-29 03:49:09.483,N
1769,15,volumesize,하드 용량,long,하드 용량 정보,2021-01-29 03:49:09.483,N
1769,16,soundname_array,사운드 장치 정보,string,사운드 장치 정보를 어레이로 제공,2021-01-29 03:49:09.483,N
1769,17,pcbang_name,피씨방 이름,string,피씨방 이름,2021-01-29 03:49:09.483,N
1769,18,sido,시/도,string,피씨방이 위치한 시/도,2021-01-29 03:49:09.483,N
1769,19,gu,구,string,피씨방이 위치한 구,2021-01-29 03:49:09.483,N
1769,20,loadingtime,데이터 적재 일시,datetime,데이터 적재 일시,2021-01-29 03:49:09.483,N
1558,0,sdate,집계일,date,집계 일자 (yyyy-MM-dd),2021-02-04 01:50:05.620,N
1558,1,timezone,집계 시간대,string,집계 시간대 : KST,2021-02-04 01:50:05.620,N
1558,2,accountno,게임 계정,string,게임에서 발행한 계정ID. NexonSN 기준 집계여서 -1 로 입력,2021-02-04 01:50:05.620,N
1558,3,nexonsn,NexonSN,long,nexon.com 계정 고유 번호(다른 명칭 으로 oid/uid/useroid/membersn 이라고도 함).,2021-02-04 01:50:05.620,N
1558,4,npsn,NPSN,long,TOY에서 발급한 모바일 플랫폼 계정 식별자. NexonSN 기준 집계여서 -1로 입력,2021-02-04 01:50:05.620,N
1776,14,win,승,bigint,승,2021-02-10 01:50:04.637,N
1776,15,draw,무,bigint,무,2021-02-10 01:50:04.637,N
1776,16,lose,패,bigint,패,2021-02-10 01:50:04.637,N
1776,17,winratio,승률,float,승률,2021-02-10 01:50:04.637,N
1776,18,kills,킬,bigint,킬,2021-02-10 01:50:04.637,N
1776,19,deaths,데스,bigint,데스,2021-02-10 01:50:04.637,N
1776,20,kda,KDA,float,KDA,2021-02-10 01:50:04.637,N
1786,6,characterid,캐릭터 ID,varchar,캐릭터를 식별하는 유니크한(UID) 값,2021-03-16 04:48:39.640,N
1786,7,serviceid,서비스아이디,bigint,게임별로 고정된 서비스 ID(인텔리전스 랩스에서 발급 진행),2021-03-16 04:48:39.640,N
1786,8,worldid,게임 서버 정보,string,characterid로 캐릭터를 찾기 위한 보조 식별자,2021-03-16 04:48:39.640,N
1786,9,worldname,게임 서버 명,varchar,worldid 메타 활용한 캐릭터 기준의 최종 서버명,2021-03-16 04:48:39.640,N
1711,0,sdate,집계일,date,집계 일자 (yyyy-MM-dd),2021-01-29 02:25:29.287,N
1711,1,timezone,집계 시간대,string,"집계 시간대 (KST, UTC 등)",2021-01-29 02:25:29.287,N
1711,2,accountno,게임 계정,string,게임에서 발행된 계정 ID,2021-01-29 02:25:29.287,N
1711,3,nexonsn,NexonSN,long,넥슨 계정 식별자,2021-01-29 02:25:29.287,N
1711,4,npsn,NPSN,long,TOY에서 발급한 모바일 플랫폼 계정 식별자,2021-01-29 02:25:29.287,N
1711,5,serviceareaid,게임 계정 구분자,string,"NXLog의 accounttype, 일부게임 regionid 처럼 게임 계정의 유일성을 보장하기 위해 필요한 추가 구분자",2021-01-29 02:25:29.287,N
1711,6,characterid,게임 캐릭터 ID,string,게임 캐릭터 ID,2021-01-29 02:25:29.287,N
1711,7,serviceid,서비스아이디,long,랩스에서 발급하고 관리하는 게임 식별자,2021-01-29 02:25:29.287,N
1711,8,worldid,게임 서버,string,게임 서버 구분자,2021-01-29 02:25:29.287,N
1711,9,loadingtime,데이터 적재 일시,datetime,DB에 실제로 데이터가 적재되는 상세 시간 정보,2021-01-29 02:25:29.287,N
1642,0,sdate,집계일,timestamp,집계 일자 (yyyy-MM-dd hh:mm:ss),2021-01-29 02:40:09.517,N
1642,1,timezone,집계 시간대,string,"집계 시간대 (KST, UTC 등)",2021-01-29 02:40:09.517,N
1642,2,accountno,게임 계정,string,게임에서 발행된 계정 ID,2021-01-29 02:40:09.517,N
1642,3,nexonsn,NexonSN,long,넥슨 계정 식별자,2021-01-29 02:40:09.517,N
1719,11,adm_nm,API 의 응답정보 중 행정구역명,string,SGIS 인구통계 조건검색 API 의 응답정보 중 한국행정구역분류코드 adm_cd 값에 해당하는 행정구역명,2021-01-19 08:13:30.467,N
1719,12,avg_age,API 의 응답정보 중 검색인구 평균나이,double,SGIS 인구통계 조건검색 API 의 응답정보 중 검색인구 평균나이 avg_age 값,2021-01-19 08:13:30.467,N
1719,13,population,API 의 응답정보 중 인구수,integer,SGIS 인구통계 조건검색 API 의 응답정보 중 인구수 population 값,2021-01-19 08:13:30.467,N
1719,14,loadingtime,데이터 적재 일시,timestamp,데이터 적재 일시,2021-01-19 08:13:30.467,N
1642,4,npsn,NPSN,long,TOY에서 발급한 모바일 플랫폼 계정 식별자,2021-01-29 02:40:09.517,N
1642,5,serviceareaid,게임 계정 구분자,string,"NXLog의 accounttype, 일부게임 regionid 처럼 게임 계정의 유일성을 보장하기 위해 필요한 추가 구분자",2021-01-29 02:40:09.517,N
1642,6,characterid,게임 캐릭터 ID,string,게임 캐릭터 ID,2021-01-29 02:40:09.517,N
1642,7,serviceid,서비스아이디,long,랩스에서 발급하고 관리하는 게임 식별자,2021-01-29 02:40:09.517,N
1642,8,worldid,게임 서버,string,게임 서버 구분자,2021-01-29 02:40:09.517,N
1642,9,pay_sn,구매 시퀀스 값,long,LSNexonCash.dbo.Usage의 sn값,2021-01-29 02:40:09.517,N
1642,10,billingusersn,빌링 UserSN,long,LSNexonCash.dbo.UserInfo 의 SN 값  NXMember.dbo.F_Member_Master 의 BillingUserSN,2021-01-29 02:40:09.517,N
1642,11,orderid,주문id,string,주문id,2021-01-29 02:40:09.517,N
1642,12,paidamount,유료 구매액,numeric,유료 구매액,2021-01-29 02:40:09.517,N
1642,13,freeamount,무료 구매액,numeric,무료 구매액,2021-01-29 02:40:09.517,N
1642,14,cnt,구매량,long,구매량,2021-01-29 02:40:09.517,N
1642,15,itemno,아이템 번호,long,아이템 번호,2021-01-29 02:40:09.517,N
1642,16,itemname,아이템 이름,string,아이템 이름,2021-01-29 02:40:09.517,N
1642,17,dw_game_code,게임 코드,long,게임 코드,2021-01-29 02:40:09.517,N
1642,18,gamename,게임 이름,string,게임 이름,2021-01-29 02:40:09.517,N
1642,19,pay_nickname,구매한 유저 닉네임,string,구매한 유저 닉네임,2021-01-29 02:40:09.517,N
1642,20,recive_nickname,선물받은 유저 닉네임,string,선물받은 유저 닉네임,2021-01-29 02:40:09.517,N
1642,21,recive_nexonsn,선물받은 유저 nexonsn,long,선물받은 유저 nexonsn,2021-01-29 02:40:09.517,N
1642,22,recive_charactercreatedate,선물받은 유저 캐릭터 생성일,timestamp,선물받은 유저 캐릭터 생성일,2021-01-29 02:40:09.517,N
1642,23,charactermoney1,캐릭터 재화1,numeric,캐릭터 재화1,2021-01-29 02:40:09.517,N
1642,24,charactermoney2,캐릭터 재화2,numeric,캐릭터 재화2,2021-01-29 02:40:09.517,N
1642,25,loadingtime,데이터 적재 일시,timestamp,DB에 집계된 시간,2021-01-29 02:40:09.517,N
1710,0,sdatetime,집계기준 시간,datetime,한국 표준 시간 (KST:Korea Standard Time) 기준 집계 일자,2021-01-29 03:29:33.877,N
1710,1,timezone,집계 시간대,string,KST (Korea Standard Time),2021-01-29 03:29:33.877,N
1710,2,objectid,오브젝트 ID,string,NMP 게임 코드 정보,2021-01-29 03:29:33.877,N
1710,3,objecttype,objectid를 설명해주는 속성입니다.,string,game_name(objectid) 기준 집계이므로 !notapplicable@로 입력,2021-01-29 03:29:33.877,N
1710,4,serviceareaid,게임계정 구분자,string,"accountno로 이용자를 찾기 위한 보조 식별자, 건물관리번호(objectid) 기준 집계여서 !notapplicable@로 입력",2021-01-29 03:29:33.877,N
1710,5,serviceid,서비스아이디,long,"게임별로 고정된 서비스 ID(인텔리전스 랩스에서 발급 진행), 건물관리번호(objectid) 기준 집계여서 -1로 입력",2021-01-29 03:29:33.877,N
1710,6,worldid,게임 서버 정보,string,"characterid로 캐릭터를 찾기 위한 보조 식별자, 건물관리번호(objectid) 기준 집계여서 !notapplicable@로 입력",2021-01-29 03:29:33.877,N
1710,7,game_name,게임 이름,string,게임 이름,2021-01-29 03:29:33.877,N
1710,8,game_DT,게임 총 DT,long,게임 총 DT,2021-01-29 03:29:33.877,N
1710,9,game_n_seg_id,총 게임 유저수,long,총 게임 유저수,2021-01-29 03:29:33.877,N
1710,10,Rank_DT,순위(기준: DT),long,순위(기준: DT),2021-01-29 03:29:33.877,N
1710,11,Rank_USER,순위(기준: 유저),long,순위(기준: 유저),2021-01-29 03:29:33.877,N
1710,12,loadingtime,데이터 적재 일시,datetime,DB에 집계된 시간,2021-01-29 03:29:33.877,N
1652,0,sdate,집계일,date,집계 일자 (yyyy-MM-dd),2021-08-11 04:18:55.990,N
1652,1,timezone,집계 시간대,string,"집계 시간대 (KST, UTC 등)",2021-08-11 04:18:55.990,N
1652,2,accountno,게임 계정,string,게임에서 발행된 계정 ID,2021-08-11 04:18:55.990,N
1652,3,nexonsn,NexonSN,long,넥슨 계정 식별자,2021-08-11 04:18:55.990,N
1652,4,npsn,NPSN,long,TOY에서 발급한 모바일 플랫폼 계정 식별자,2021-08-11 04:18:55.990,N
1652,5,serviceareaid,게임 계정 구분자,string,"NXLog의 accounttype, 일부게임 regionid 처럼 게임 계정의 유일성을 보장하기 위해 필요한 추가 구분자",2021-08-11 04:18:55.990,N
1652,6,characterid,게임 캐릭터 ID,string,게임 캐릭터 ID,2021-08-11 04:18:55.990,N
1873,7,serviceid,서비스아이디,bigint,게임별로 고정된 서비스 ID(인텔리전스 랩스에서 발급 진행),2021-08-26 04:26:41.347,N
1873,8,worldid,게임 서버 정보,nvarchar(max),characterid로 캐릭터를 찾기 위한 보조 식별자,2021-08-26 04:26:41.347,N
1873,9,ban_gamename,제재대상 게임서비스 명,nvarchar(max),제재되는 게임서비스의 게임명. serviceid 와 매칭되는 게임명임,2021-08-26 04:26:41.347,N
1873,10,ban_tag,제재태그값,nvarchar(max),제재성격과 제재방식에 따른 태깅값,2021-08-26 04:26:41.347,N
1568,0,sdatetime,집계기준 시간,datetime2,한국 표준 시간 (KST:Korea Standard Time) 기준 집계 일자,2021-01-29 05:11:35.377,N
1568,1,timezone,집계 시간대,nvarchar,KST (Korea Standard Time),2021-01-29 05:11:35.377,N
1568,2,objectid,건물관리번호,nvarchar,epost.go.kr 에서 제공하는 우편번호 DB 의 [건물관리번호] 필드값,2021-01-29 05:11:35.377,N
1568,3,objecttype,objectid를 설명해주는 속성입니다.,nvarchar,건물관리번호(objectid) 기준 집계이므로 !notapplicable@로 입력,2021-01-29 05:11:35.377,N
1568,4,serviceareaid,게임계정 구분자,nvarchar,"accountno로 이용자를 찾기 위한 보조 식별자, 건물관리번호(objectid) 기준 집계여서 !notapplicable@로 입력",2021-01-29 05:11:35.377,N
1568,5,serviceid,서비스아이디,bigint,"게임별로 고정된 서비스 ID(인텔리전스 랩스에서 발급 진행), 건물관리번호(objectid) 기준 집계여서 -1로 입력",2021-01-29 05:11:35.377,N
1568,6,worldid,게임 서버 정보,nvarchar,"characterid로 캐릭터를 찾기 위한 보조 식별자, 건물관리번호(objectid) 기준 집계여서 !notapplicable@로 입력",2021-01-29 05:11:35.377,N
1568,7,zipcode,우편번호,nvarchar,epost.go.kr 에서 제공하는 우편번호 DB 의 [우편번호] 필드값,2021-01-29 05:11:35.377,N
1568,8,sido,시도,nvarchar,epost.go.kr 에서 제공하는 우편번호 DB 의 [시도] 필드값,2021-01-29 05:11:35.377,N
1568,9,sido_english,시도영문,nvarchar,epost.go.kr 에서 제공하는 우편번호 DB 의 [시도영문] 필드값,2021-01-29 05:11:35.377,N
1568,10,sigungu,시군구,nvarchar,epost.go.kr 에서 제공하는 우편번호 DB 의 [시군구] 필드값,2021-01-29 05:11:35.377,N
1568,11,sigungu_english,시군구영문,nvarchar,epost.go.kr 에서 제공하는 우편번호 DB 의 [시군구영문] 필드값,2021-01-29 05:11:35.377,N
1568,12,eubmyeon,읍면,nvarchar,epost.go.kr 에서 제공하는 우편번호 DB 의 [읍면] 필드값,2021-01-29 05:11:35.377,N
1568,13,eubmyeon_english,읍면영문,nvarchar,epost.go.kr 에서 제공하는 우편번호 DB 의 [읍면영문] 필드값,2021-01-29 05:11:35.377,N
1568,14,eubmyeondong,읍면동일련번호,nvarchar,epost.go.kr 에서 제공하는 우편번호 DB 의 [읍면동일련번호] 필드값,2021-01-29 05:11:35.377,N
1568,15,roadcode,도로명코드,nvarchar,epost.go.kr 에서 제공하는 우편번호 DB 의 [도로명코드] 필드값,2021-01-29 05:11:35.377,N
1568,16,road_name,도로명,nvarchar,epost.go.kr 에서 제공하는 우편번호 DB 의 [도로명] 필드값,2021-01-29 05:11:35.377,N
1568,17,road_name_english,도로명영문,nvarchar,epost.go.kr 에서 제공하는 우편번호 DB 의 [도로명영문] 필드값,2021-01-29 05:11:35.377,N
1568,18,underground,지하여부,nvarchar,epost.go.kr 에서 제공하는 우편번호 DB 의 [지하여부] 필드값,2021-01-29 05:11:35.377,N
1568,19,building_bon,건물번호본번,float,epost.go.kr 에서 제공하는 우편번호 DB 의 [건물번호본번] 필드값,2021-01-29 05:11:35.377,N
1568,20,building_bu,건물번호부번,float,epost.go.kr 에서 제공하는 우편번호 DB 의 [건물번호부번] 필드값,2021-01-29 05:11:35.377,N
1568,21,sigungu_building_name,시군구용건물명,nvarchar,epost.go.kr 에서 제공하는 우편번호 DB 의 [시군구용건물명] 필드값,2021-01-29 05:11:35.377,N
1568,22,bjd,법정동코드,nvarchar,epost.go.kr 에서 제공하는 우편번호 DB 의 [법정동코드] 필드값,2021-01-29 05:11:35.377,N
1568,23,bjd_name,법정동명,nvarchar,epost.go.kr 에서 제공하는 우편번호 DB 의 [법정동명] 필드값,2021-01-29 05:11:35.377,N
1568,24,ri,리명,nvarchar,epost.go.kr 에서 제공하는 우편번호 DB 의 [리명] 필드값,2021-01-29 05:11:35.377,N
1568,25,dong_name,행정동명,nvarchar,epost.go.kr 에서 제공하는 우편번호 DB 의 [행정동명] 필드값,2021-01-29 05:11:35.377,N
1568,26,mountain,산여부,nvarchar,epost.go.kr 에서 제공하는 우편번호 DB 의 [산여부] 필드값,2021-01-29 05:11:35.377,N
1568,27,jibeon_bon,지번본번,float,epost.go.kr 에서 제공하는 우편번호 DB 의 [지번본번] 필드값,2021-01-29 05:11:35.377,N
1568,28,jibeon_bu,지번부번,float,epost.go.kr 에서 제공하는 우편번호 DB 의 [지번부번] 필드값,2021-01-29 05:11:35.377,N
1568,29,loadingtime,데이터 적재 일시,datetime2,DB에 집계된 시간,2021-01-29 05:11:35.377,N
1563,0,sdate,집계일,date,한국 표준 시간 (KST:Korea Standard Time) 기준 집계 일자,2021-01-29 05:45:57.843,N
1563,1,timezone,집계 시간대,varchar(100),KST (Korea Standard Time),2021-01-29 05:45:57.843,N
1563,2,serviceid,서비스아이디,int,"게임별로 고정된 서비스 ID(인텔리전스 랩스에서 발급 진행), PC회원(nexonsn) 기준 집계여서 -1로 입력",2021-01-29 05:45:57.843,N
1563,3,accountno,AccountNo,varchar(100),"게임에서 발행한 계정ID, PC회원(nexonsn) 기준 집계여서 -1로 입력",2021-01-29 05:45:57.843,N
1563,4,nexonsn,NexonSN,bigint,nexon.com 계정 고유 번호(다른 명칭 으로 oid/uid/useroid/membersn 이라고도 함),2021-01-29 05:45:57.843,N
1563,5,npsn,NPSN,bigint,"TOY에서 발행된 계정ID, PC회원(nexonsn) 기준 집계여서 -1로 입력",2021-01-29 05:45:57.843,N
1563,6,serviceareaid,게임계정 구분자,varchar(100),"accountno로 이용자를 찾기 위한 보조 식별자, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2021-01-29 05:45:57.843,N
1563,7,characterid,캐릭터 ID,varchar(100),"캐릭터를 식별하는 유니크한(UID) 값, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2021-01-29 05:45:57.843,N
1563,8,worldid,게임 서버 정보,varchar(100),"characterid로 캐릭터를 찾기 위한 보조 식별자, PC회원(nexonsn) 기준 집계여서 !notapplicable@로 입력",2021-01-29 05:45:57.843,N
1873,11,*bansource/bantype*,*제재시스템/제재유형*,nvarchar(max),"NXLog 의 BanStatusChange 시점로그의 제재 시스템(bansource)과 제재 유형(bantype)을 결합한 문자열이 컬럼명이 되며, 제재 시스템과 제재 유형의 조합에 따른 경우의 수만큼  다수의 컬럼을 가짐. 값은 해당 제재 시작시각(banstarttime)과 제재 해제시각(banendtime)이 기입됨",2021-08-26 04:26:41.347,N
1873,12,loadingtime,데이터 적재 일시,datetime,데이터 적재 일시,2021-08-26 04:26:41.347,N
1755,10,registrationdate,거래 시간,timestamp,"sell : 판매등록시간 , buy : 구매시간",2021-09-29 04:52:39.800,N
1755,11,salesn,거래 식별자,string,"sell : 판매번호 , buy : 구매번호",2021-09-29 04:52:39.800,N
1755,12,settlementdate,판매 시간,timestamp,"sell : 판매시간, buy : null",2021-09-29 04:52:39.800,N
1755,13,spid,선수 식별자,integer,구매/판매한 선수 id,2021-09-29 04:52:39.800,N
1755,14,grade,선수 등급,integer,구매/판매한 선수 등급,2021-09-29 04:52:39.800,N
1718,0,sdate,집계일,date,집계 일자 (yyyy-MM-dd),2021-01-27 05:41:46.717,N
1718,1,timezone,집계 시간대,string,"집계 시간대 (KST, UTC 등)",2021-01-27 05:41:46.717,N
1718,2,accountno,게임 계정,string,"게임에서 발행한 계정ID, NexonSN 기준 집계여서 -1로 입력",2021-01-27 05:41:46.717,N
1718,3,nexonsn,NexonSN,long,nexon.com 계정 고유 번호(다른 명칭 으로 oid/uid/useroid/membersn 이라고도 함),2021-01-27 05:41:46.717,N
1718,4,npsn,NPSN,long,TOY에서 발급한 모바일 플랫폼 계정 식별자. NexonSN 기준 집계여서 -1로 입력,2021-01-27 05:41:46.717,N
1718,5,serviceareaid,게임 계정 구분자,string,accountno로 이용자를 찾기 위한 보조 식별자. NexonSN 기준 집계여서 !notapplicable@로 입력,2021-01-27 05:41:46.717,N
1718,6,characterid,게임 캐릭터 ID,string,캐릭터를 식별하는 유니크한(UID) 값. NexonSN 기준 집계여서 !notapplicable@로 입력,2021-01-27 05:41:46.717,N
1718,7,serviceid,서비스아이디,long,게임별로 고정된 서비스 ID(인텔리전스 랩스에서 발급 진행),2021-01-27 05:41:46.717,N
1718,8,worldid,게임 서버,string,characterid로 캐릭터를 찾기 위한 보조 식별자. NexonSN 기준 집계여서 !notapplicable@로 입력,2021-01-27 05:41:46.717,N
1718,9,zipcode_1,국내 우편번호(1순위),string,최빈도 접속IP 에 대한 위치추적 우편번호 (국내 우편번호 한정으로 해외일 경우 NULL),2021-01-27 05:41:46.717,N
1718,10,sido_1,"시, 도(1순위)",string,"시, 도",2021-01-27 05:41:46.717,N
1718,11,sigungu_1,시군구(1순위),string,시군구,2021-01-27 05:41:46.717,N
1718,12,cnt_1,누적 횟수(1순위),long,누적 횟수(1순위),2021-01-27 05:41:46.717,N
1718,13,zipcode_2,국내 우편번호(2순위),string,국내 우편번호(2순위),2021-01-27 05:41:46.717,N
1718,14,sido_2,"시, 도(2순위)",string,"시, 도(2순위)",2021-01-27 05:41:46.717,N
1718,15,sigungu_2,시군구(2순위),string,시군구(2순위),2021-01-27 05:41:46.717,N
1718,16,cnt_2,누적 횟수(2순위),long,누적 횟수(2순위),2021-01-27 05:41:46.717,N
1718,17,zipcode_3,국내 우편번호(3순위),string,국내 우편번호(3순위),2021-01-27 05:41:46.717,N
1718,18,sido_3,"시, 도(3순위)",string,"시, 도(3순위)",2021-01-27 05:41:46.717,N
1718,19,sigungu_3,시군구(3순위),string,시군구(3순위),2021-01-27 05:41:46.717,N
1718,20,cnt_3,누적 횟수(3순위),long,누적 횟수(3순위),2021-01-27 05:41:46.717,N
1718,21,zipcode_4,국내 우편번호(4순위),string,국내 우편번호(4순위),2021-01-27 05:41:46.717,N
1718,22,sido_4,"시, 도(4순위)",string,"시, 도(4순위)",2021-01-27 05:41:46.717,N
1718,23,sigungu_4,시군구(4순위),string,시군구(4순위),2021-01-27 05:41:46.717,N
1718,24,cnt_4,누적 횟수(4순위),long,누적 횟수(4순위),2021-01-27 05:41:46.717,N
1718,25,zipcode_5,국내 우편번호(5순위),string,국내 우편번호(5순위),2021-01-27 05:41:46.717,N
1718,26,sido_5,"시, 도(5순위)",string,"시, 도(5순위)",2021-01-27 05:41:46.717,N
1718,27,sigungu_5,시군구(5순위),string,시군구(5순위),2021-01-27 05:41:46.717,N
1718,28,cnt_5,누적 횟수(5순위),long,누적 횟수(5순위),2021-01-27 05:41:46.717,N
1718,29,loadingtime,데이터 적재 일시,datetime,DB에 집계된 시간,2021-01-27 05:41:46.717,N
1755,15,value,선수 가치,integer,구매/판매한 선수 가치,2021-09-29 04:52:39.800,N
1778,0,sdate,집계일,date,집계 일자 (yyyy-MM-dd),2021-02-10 08:46:58.883,N
1778,1,timezone,집계 시간대,string,"집계 시간대 (KST, UTC 등)",2021-02-10 08:46:58.883,N
1778,2,accountno,게임 계정,string,게임에서 발행된 계정 ID,2021-02-10 08:46:58.883,N
1778,3,nexonsn,NexonSN,long,넥슨 계정 식별자,2021-02-10 08:46:58.883,N
1778,4,npsn,NPSN,long,TOY에서 발급한 모바일 플랫폼 계정 식별자,2021-02-10 08:46:58.883,N
1778,5,serviceareaid,게임 계정 구분자,string,"NXLog의 accounttype, 일부게임 regionid 처럼 게임 계정의 유일성을 보장하기 위해 필요한 추가 구분자",2021-02-10 08:46:58.883,N
1778,6,characterid,게임 캐릭터 ID,string,게임 캐릭터 ID,2021-02-10 08:46:58.883,N
1778,7,serviceid,서비스아이디,long,랩스에서 발급하고 관리하는 게임 식별자,2021-02-10 08:46:58.883,N
1778,8,worldid,게임 서버,string,게임 서버 구분자,2021-02-10 08:46:58.883,N
1778,9,totalamount,총 누적 과금액,long,총 누적 과금액,2021-02-10 08:46:58.883,N
1778,10,loadingtime,데이터 적재 일시,datetime,DB에 집계된 시간,2021-02-10 08:46:58.883,N
1755,16,hh,집계 시작 시간,int,집계 시작 시간,2021-09-29 04:52:39.800,N
1755,17,loadingtime,데이터 적재 일시,timestamp,데이터 적재 일시,2021-09-29 04:52:39.800,N
1757,0,sdate,집계일,timestamp,한국 표준 시간 (KST:Korea Standard Time) 기준 집계 일자,2021-09-29 04:52:59.640,N
1757,1,timezone,집계 시간대,string,KST (Korea Standard Time),2021-09-29 04:52:59.640,N
